,ShanghaiSE_china,ftse mib_italy,aex_netherlands,atx_austria,asx200_australia,bfx_belgium,bsesn_india,bux_hungary,djia_united states,cac40_france,ftse100_united kingdom,dax30_germany,s&p500_united states,S&P/TSX_canada,hang seng_hong kong,ibex 35_spain,iseq_ireland,kospi_south korea,nikkei225_japan,omx_sweden,^SSMI_switzerland,russia-moex,poland-wig20,denmark-omxc20,finland-omx helsinki 25,CHFAUD=X,CHFCAD=X,CHFCNY=X,CHFCZK=X,CHFDKK=X,CHFEUR=X,CHFHKD=X,CHFHUF=X,CHFINR=X,CHFKRW=X,CHFNOK=X,CHFPLN=X,CHFSEK=X,CHFUSD=X,JPYCHF=X,NOKCHF=X
2011-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-24,2695.718994140625,22157.0,360.989990234375,2872.72998046875,4786.0,2662.3701171875,19151.279296875,22984.599609375,11980.51953125,4033.2099609375,5943.89990234375,7067.77001953125,1290.8399658203125,13347.599609375,23801.779296875,10815.400390625,2893.3701171875,2082.159912109375,10345.1103515625,1148.739990234375,6603.7998046875,1720.7,2722.41,461.93,2650.78,1.0537999868392944,1.0362000465393066,6.831600189208984,18.59000015258789,5.707499980926514,0.7659900188446045,8.126500129699707,209.72999572753906,47.51300048828125,1162.199951171875,6.06220006942749,2.9667000770568848,6.868100166320801,1.043623447418213,1.1591999530792236,16.44099998474121
2011-01-25,2677.431884765625,21940.0,358.760009765625,2830.699951171875,4807.7998046875,2660.8798828125,18969.44921875,22790.970703125,11977.1904296875,4019.6201171875,5917.7001953125,7059.009765625,1291.1800537109375,13259.599609375,23788.830078125,10664.400390625,2909.93994140625,2086.669921875,10464.419921875,1152.68994140625,6580.330078125,1716.24,2695.94,462.38,2655.85,1.0556999444961548,1.0462000370025635,6.925000190734863,18.66200065612793,5.752500057220459,0.7719799876213074,8.211999893188477,211.9499969482422,47.895999908447266,1179.800048828125,6.091400146484375,2.9900999069213867,6.921999931335449,1.0535187721252441,1.1491999626159668,16.37700080871582
2011-01-26,2708.81396484375,22007.0,362.04998779296875,2858.72998046875,,2669.5400390625,,23148.98046875,11985.4404296875,4049.070068359375,5969.2001953125,7127.35009765625,1296.6300048828125,13465.7998046875,23843.240234375,10670.7001953125,2935.2099609375,2110.4599609375,10401.900390625,1173.8499755859375,6592.990234375,1746.55,2715.71,465.49,2672.59,1.066100001335144,1.0578999519348145,6.945099830627441,18.729000091552734,5.763000011444092,0.7754899859428406,8.264599800109863,213.52999877929688,48.39799880981445,1185.800048828125,6.103899955749512,3.0074000358581543,6.914599895477295,1.0614584684371948,1.1445000171661377,16.322999954223633
2011-01-27,2749.14990234375,22312.0,364.3299865722656,2897.85009765625,4806.10009765625,2678.22998046875,18684.4296875,23246.880859375,11989.830078125,4059.570068359375,5965.10009765625,7155.580078125,1299.5400390625,13410.2001953125,23779.619140625,10828.7001953125,2912.699951171875,2115.010009765625,10478.66015625,1165.7099609375,6562.35986328125,1751.54,2724.95,468.97,2687.37,1.0608999729156494,1.0546000003814697,6.957300186157227,18.67300033569336,5.750100135803223,0.7735700011253357,8.255599975585938,212.69000244140625,48.215999603271484,1182.4000244140625,6.1016998291015625,3.0016000270843506,6.8628997802734375,1.060895323753357,1.146299958229065,16.32900047302246
2011-01-28,2752.75,22025.0,361.1600036621094,2889.139892578125,4774.89990234375,2647.090087890625,18395.970703125,22850.009765625,11823.7001953125,4002.320068359375,5881.39990234375,7102.7998046875,1276.3399658203125,13437.599609375,23617.01953125,10747.0,2890.669921875,2107.8701171875,10360.33984375,1151.800048828125,6528.1298828125,1735.01,2704.92,467.03,2685.98,1.067199945449829,1.0514999628067017,6.92080020904541,18.604000091552734,5.738999843597412,0.7700600028038025,8.230899810791016,209.10000610351562,48.209999084472656,1174.0,6.115499973297119,3.002500057220459,6.7972002029418945,1.0570378303527832,1.1405999660491943,16.29199981689453
2011-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,2790.694091796875,22050.0,360.75,2885.760009765625,4753.89990234375,2638.699951171875,18327.759765625,22709.349609375,11891.9296875,4005.5,5862.89990234375,7077.47998046875,1286.1199951171875,13552.0,23447.33984375,10806.0,2852.81005859375,2069.72998046875,10237.919921875,1147.219970703125,6479.14990234375,1723.42,2704.86,462.11,2676.66,1.0746999979019165,1.0637999773025513,6.987599849700928,18.93199920654297,5.813600063323975,0.7820500135421753,8.2677001953125,213.07000732421875,48.65399932861328,1186.199951171875,6.191299915313721,3.0820000171661377,6.936600208282471,1.0617965459823608,1.1461999416351318,16.097000122070312
2011-02-01,2798.9599609375,22526.0,367.1099853515625,2943.010009765625,4752.10009765625,2683.72998046875,18022.220703125,23086.44921875,12040.16015625,4072.6201171875,5957.7998046875,7184.27001953125,1307.5899658203125,13712.599609375,23482.94921875,10967.900390625,2927.610107421875,2072.030029296875,10274.5,1146.7900390625,6555.259765625,1755.95,2727.96,468.06,2710.72,1.0621999502182007,1.0597000122070312,6.986199855804443,18.672000885009766,5.758900165557861,0.7728099822998047,8.261300086975098,209.69000244140625,48.542999267578125,1185.5,6.1016998291015625,3.0369999408721924,6.817800045013428,1.06022047996521,1.1482000350952148,16.32900047302246
2011-02-02,,22654.0,367.3900146484375,2938.669921875,4796.5,2688.780029296875,18090.619140625,23099.439453125,12041.9697265625,4066.530029296875,6000.10009765625,7183.669921875,1304.030029296875,13680.2998046875,,11010.2001953125,2903.18994140625,,10457.3603515625,1130.4200439453125,6553.669921875,1765.42,2724.96,462.31,2670.4,1.0566999912261963,1.0583000183105469,7.017899990081787,18.552000045776367,5.760200023651123,0.7730399966239929,8.324799537658691,208.13999938964844,48.53099822998047,1186.5,6.092400074005127,3.0114998817443848,6.80079984664917,1.069290041923523,1.1482000350952148,16.37299919128418
2011-02-03,,22444.0,364.8900146484375,2931.25,4820.60009765625,2684.89990234375,18449.310546875,22945.2109375,12062.259765625,4036.590087890625,5983.2998046875,7193.68017578125,1307.0999755859375,13841.400390625,,10860.7001953125,2937.77001953125,,10431.3603515625,1138.719970703125,6544.91015625,1749.78,2733.73,460.72,2662.65,1.0514999628067017,1.0506999492645264,6.94789981842041,18.552000045776367,5.724800109863281,0.7700600028038025,8.282400131225586,206.64999389648438,48.327999114990234,1181.0999755859375,6.074100017547607,3.005000114440918,6.822299957275391,1.0642826557159424,1.1521999835968018,16.426000595092773
2011-02-04,,22618.0,365.510009765625,2943.7099609375,4862.7001953125,2692.360107421875,18008.150390625,23263.119140625,12092.150390625,4047.2099609375,5997.39990234375,7216.2099609375,1310.8699951171875,13791.900390625,,10854.7001953125,2985.840087890625,,10543.51953125,1139.31005859375,6584.39990234375,1766.53,2742.34,460.44,2668.02,1.0410000085830688,1.0467000007629395,6.929299831390381,18.57699966430664,5.779699802398682,0.7753700017929077,8.225500106811523,207.67999267578125,48.191001892089844,1178.800048828125,6.066500186920166,3.024600028991699,6.841800212860107,1.0567808151245117,1.1578999757766724,16.44300079345703
2011-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-07,,22793.0,369.8500061035156,2973.860107421875,4868.5,2724.469970703125,18037.189453125,23541.919921875,12161.6298828125,4090.800048828125,6051.0,7283.6201171875,1319.050048828125,13811.900390625,23553.58984375,10922.599609375,3011.81005859375,2081.739990234375,10592.0400390625,1140.5,6611.14013671875,1767.31,2741.18,462.69,2700.25,1.034000039100647,1.0341999530792236,6.856800079345703,18.490999221801758,5.751100063323975,0.7716500163078308,8.152600288391113,206.77000427246094,47.7239990234375,1165.9000244140625,6.032800197601318,2.9939000606536865,6.787099838256836,1.0478006601333618,1.159999966621399,16.530000686645508
2011-02-08,,22734.0,371.1099853515625,2990.550048828125,4890.39990234375,2726.949951171875,17775.69921875,23032.939453125,12233.150390625,4108.27001953125,6091.2998046875,7323.240234375,1324.5699462890625,13892.5,23484.30078125,10965.099609375,2995.830078125,2069.699951171875,10635.98046875,1132.8299560546875,6638.66015625,1729.53,2737.65,461.93,2696.04,1.0328999757766724,1.0368000268936157,6.840700149536133,18.524999618530273,5.727399826049805,0.7702999711036682,8.148599624633789,206.82000732421875,47.40299987792969,1151.699951171875,6.042699813842773,2.984600067138672,6.7555999755859375,1.0473397970199585,1.1593999862670898,16.513999938964844
2011-02-09,2774.06494140625,22683.0,369.17999267578125,2983.820068359375,4904.7998046875,2719.93994140625,17592.76953125,22623.240234375,12239.8896484375,4090.739990234375,6052.2998046875,7320.89990234375,1320.8800048828125,13784.2998046875,23164.029296875,10935.599609375,2941.85009765625,2045.5799560546875,10617.830078125,1134.8299560546875,6631.64013671875,1723.32,2742.05,468.4,2705.56,1.0224000215530396,1.0324000120162964,6.818600177764893,18.273000717163086,5.677800178527832,0.7617300152778625,8.077699661254883,204.97999572753906,46.87699890136719,1146.699951171875,5.988500118255615,2.960200071334839,6.673299789428711,1.0380982160568237,1.1692999601364136,16.659000396728516
2011-02-10,2818.1630859375,22597.0,370.6099853515625,2974.580078125,4914.39990234375,2702.4599609375,17463.0390625,22083.990234375,12229.2900390625,4095.139892578125,6020.0,7340.27978515625,1321.8699951171875,13840.599609375,22708.619140625,10791.900390625,2937.1201171875,2008.5,10605.650390625,1127.0,6612.06005859375,1676.77,2706.01,462.1,2685.58,1.0319000482559204,1.0369999408721924,6.849899768829346,18.378999710083008,5.668799877166748,0.7604299783706665,8.12279987335205,205.61000061035156,47.33599853515625,1151.9000244140625,6.008200168609619,2.9690001010894775,6.7133002281188965,1.043623447418213,1.1615999937057495,16.60300064086914
2011-02-11,2827.327880859375,22695.0,369.6499938964844,2971.68994140625,4880.89990234375,2713.659912109375,17728.609375,22369.94921875,12273.259765625,4101.31005859375,6062.89990234375,7371.2001953125,1329.1500244140625,13766.7998046875,22828.919921875,10803.599609375,2972.070068359375,1977.18994140625,,1139.969970703125,6665.22021484375,1713.93,2727.06,465.27,2666.77,1.0302000045776367,1.027500033378601,6.795400142669678,18.38599967956543,5.64109992980957,0.7586600184440613,8.036600112915039,206.7100067138672,47.09199905395508,1158.9000244140625,6.013700008392334,2.9742000102996826,6.663099765777588,1.032417893409729,1.1613999605178833,16.59000015258789
2011-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-14,2899.134033203125,22637.0,370.1700134277344,3000.699951171875,4935.7998046875,2725.510009765625,18202.19921875,22551.970703125,12268.1904296875,4096.6201171875,6060.10009765625,7396.6298828125,1332.3199462890625,13910.7998046875,23121.060546875,10774.7001953125,2977.5,2014.5899658203125,10725.5400390625,1134.050048828125,6666.06005859375,1708.43,2716.36,471.95,2664.68,1.0247999429702759,1.0134999752044678,6.754700183868408,18.364999771118164,5.6641998291015625,0.7598199844360352,8.001899719238281,205.5,46.82899856567383,1156.0999755859375,6.023799896240234,2.973299980163574,6.671999931335449,1.027042031288147,1.166100025177002,16.55900001525879
2011-02-15,2899.237060546875,22824.0,370.510009765625,2982.719970703125,4931.0,2730.780029296875,18273.80078125,22372.470703125,12226.6396484375,4110.33984375,6037.10009765625,7400.0400390625,1328.010009765625,13929.400390625,22899.779296875,10826.2001953125,2979.219970703125,2010.52001953125,10746.669921875,1125.8499755859375,6690.89990234375,1695.98,2702.62,471.82,2644.07,1.027500033378601,1.0191999673843384,6.773900032043457,18.570999145507812,5.696300029754639,0.7639999985694885,8.027701377868652,207.38999938964844,46.744998931884766,1158.5999755859375,6.005499839782715,3.0151000022888184,6.678699970245361,1.0303966999053955,1.163100004196167,16.613000869750977
2011-02-16,2923.89599609375,23168.0,371.489990234375,2997.60009765625,4930.2001953125,2755.610107421875,18300.900390625,22529.859375,12288.169921875,4151.259765625,6085.2998046875,7414.2998046875,1336.3199462890625,14059.2001953125,23156.970703125,11047.7998046875,2989.080078125,1989.1099853515625,10808.2900390625,1128.0,6711.64990234375,1707.14,2687.45,471.52,2655.11,1.0372999906539917,1.0235999822616577,6.801700115203857,18.656999588012695,5.7153000831604,0.7666400074958801,8.064201354980469,207.75,46.96699905395508,1160.0999755859375,6.023200035095215,3.008500099182129,6.694300174713135,1.0353038311004639,1.1532000303268433,16.55900001525879
2011-02-17,2926.964111328125,23178.0,372.989990234375,2979.169921875,4938.39990234375,2770.81005859375,18506.8203125,22573.76953125,12318.1396484375,4152.31005859375,6087.39990234375,7405.509765625,1340.4300537109375,14136.2001953125,23301.83984375,11113.0,2964.9599609375,1977.219970703125,10836.6396484375,1110.68994140625,6706.47021484375,1692.91,2641.83,468.58,2630.66,1.038699984550476,1.0261000394821167,6.84089994430542,18.673999786376953,5.709700107574463,0.7679399847984314,8.119199752807617,206.63999938964844,47.222999572753906,1161.9000244140625,5.964000225067139,2.996500015258789,6.681300163269043,1.042665958404541,1.146399974822998,16.729000091552734
2011-02-18,2899.7919921875,23059.0,374.19000244140625,2978.4599609375,4936.7001953125,2755.030029296875,18211.51953125,22513.740234375,12391.25,4157.14013671875,6083.0,7426.81005859375,1343.010009765625,14123.099609375,23595.240234375,11068.099609375,3005.389892578125,2013.1400146484375,10842.7998046875,1117.22998046875,6717.25,1690.11,2663.53,470.51,2645.98,1.0404000282287598,1.0357999801635742,6.916800022125244,18.781999588012695,5.746799945831299,0.7729200124740601,8.199000358581543,208.14999389648438,47.5989990234375,1172.199951171875,5.9980998039245605,3.014899969100952,6.7322998046875,1.0532968044281006,1.1390000581741333,16.634000778198242
2011-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-21,2932.24609375,22230.0,370.9200134277344,2923.550048828125,4900.0,2715.659912109375,18438.310546875,,,4097.41015625,6014.7998046875,7321.81005859375,,,23485.419921875,10810.5,2956.590087890625,2005.300048828125,10857.5302734375,1113.97998046875,6683.8701171875,1712.63,2661.46,467.1,2619.12,1.0436999797821045,1.0434000492095947,6.92519998550415,18.854999542236328,5.742800235748291,0.7724000215530396,8.241201400756836,207.7100067138672,47.709999084472656,1172.699951171875,5.997099876403809,3.0206000804901123,6.751200199127197,1.0594342947006226,1.1348999738693237,16.632999420166016
2011-02-22,2855.51611328125,21994.0,368.8299865722656,2916.739990234375,4856.7001953125,2703.3701171875,18296.16015625,22573.150390625,12212.7900390625,4050.27001953125,5996.7998046875,7318.35009765625,1315.43994140625,13963.7001953125,22990.810546875,10701.900390625,2923.469970703125,1969.9200439453125,10664.7001953125,1112.3499755859375,6622.490234375,1700.98,2653.51,466.29,2617.65,1.047700047492981,1.0384000539779663,6.922399997711182,18.867000579833984,5.742499828338623,0.7724999785423279,8.226400375366211,209.3000030517578,47.4109992980957,1181.199951171875,6.0,3.040600061416626,6.7845001220703125,1.0571942329406738,1.1377999782562256,16.628999710083008
2011-02-23,2862.635009765625,21930.0,365.239990234375,2867.989990234375,4845.89990234375,2679.260009765625,18178.330078125,22352.779296875,12105.7802734375,4013.1201171875,5923.5,7194.60009765625,1307.4000244140625,13956.2001953125,22906.900390625,10633.400390625,2907.669921875,1961.6300048828125,10579.099609375,1098.0699462890625,6622.77001953125,,2673.86,463.25,2562.53,1.0657000541687012,1.0550999641418457,6.993199825286865,19.117000579833984,5.797800064086914,0.7798600196838379,8.307901382446289,212.47999572753906,48.11399841308594,1201.300048828125,6.035399913787842,3.097100019454956,6.863999843597412,1.0666667222976685,1.1319999694824219,16.506999969482422
2011-02-24,2878.60302734375,21949.0,363.7300109863281,2862.60009765625,4809.2998046875,2665.969970703125,17632.41015625,22537.640625,12068.5,4009.639892578125,5920.0,7130.5,1306.0999755859375,13867.2998046875,22601.0390625,10647.599609375,2900.780029296875,1949.8800048828125,10452.7099609375,1102.300048828125,6515.97021484375,1715.2,2653.94,462.34,2553.22,1.0694999694824219,1.0601999759674072,7.035799980163574,19.11400032043457,5.810299873352051,0.7796099781990051,8.362899780273438,213.58999633789062,48.323001861572266,1208.199951171875,6.038000106811523,3.09879994392395,6.849299907684326,1.0730764865875244,1.1292999982833862,16.52199935913086
2011-02-25,2878.56494140625,22350.0,366.7699890136719,2882.050048828125,4836.5,2692.409912109375,17700.91015625,23046.759765625,12130.4501953125,4070.3798828125,6001.2001953125,7185.169921875,1319.8800048828125,14052.099609375,23012.369140625,10822.7001953125,2943.35009765625,1963.4300537109375,10526.759765625,1116.7900390625,6537.2001953125,1747.72,2673.52,470.61,2581.97,1.069200038909912,1.061400055885315,7.085599899291992,19.152999877929688,5.815000057220459,0.7821699976921082,8.425200462341309,212.8699951171875,49.04600143432617,1221.4000244140625,6.064799785614014,3.112799882888794,6.892300128936768,1.0812914371490479,1.1267000436782837,16.448999404907227
2011-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,2905.052978515625,22467.0,369.1300048828125,2895.820068359375,4831.7001953125,2707.090087890625,17823.400390625,23155.5,12226.33984375,4110.35009765625,5994.0,7272.31982421875,1327.219970703125,14136.5,23338.01953125,10850.7998046875,2976.5400390625,1939.300048828125,10624.08984375,1128.6600341796875,6610.43994140625,1777.84,2717.81,473.64,2601.08,1.0616999864578247,1.052899956703186,7.079899787902832,19.18000030517578,5.8454999923706055,0.7841899991035461,8.392499923706055,213.5,48.757999420166016,1214.199951171875,6.089900016784668,3.115600109100342,6.924200057983398,1.07758629322052,1.136299967765808,16.384000778198242
2011-03-01,2918.919921875,22227.0,367.95001220703125,2888.7900390625,4826.39990234375,2712.669921875,18446.5,22737.16015625,12058.01953125,4067.14990234375,5935.7998046875,7223.2998046875,1306.3299560546875,14122.900390625,23396.419921875,10761.900390625,2959.159912109375,,10754.0302734375,1119.1600341796875,6619.35986328125,1758.44,2692.29,470.44,2605.62,1.0563000440597534,1.045199990272522,7.055799961090088,18.94499969482422,5.791100025177002,0.7787600159645081,8.383199691772461,210.88999938964844,48.52899932861328,1206.800048828125,6.011499881744385,3.078900098800659,6.786399841308594,1.0766348838806152,1.1334999799728394,16.597000122070312
2011-03-02,2913.80810546875,22239.0,364.8599853515625,2863.780029296875,4803.2001953125,2689.3701171875,,22626.7109375,12066.7998046875,4034.320068359375,5914.89990234375,7181.1201171875,1308.43994140625,14144.0,23048.66015625,10643.7998046875,2921.659912109375,1928.239990234375,10492.3798828125,1103.6099853515625,6592.06982421875,1765.38,2708.54,467.3,2578.44,1.0625,1.0494999885559082,7.090400218963623,19.027999877929688,5.831099987030029,0.7821599841117859,8.390399932861328,213.14999389648438,48.28099822998047,1212.699951171875,6.039400100708008,3.115299940109253,6.825099945068359,1.0772379636764526,1.1319999694824219,16.518999099731445
2011-03-03,2902.97802734375,22154.0,367.6000061035156,2856.47998046875,4806.39990234375,2692.02001953125,18489.759765625,22825.939453125,12258.2001953125,4060.760009765625,6005.10009765625,7225.9599609375,1330.969970703125,14214.7001953125,23122.419921875,10566.900390625,2930.429931640625,1970.6600341796875,10586.01953125,1110.800048828125,6599.2099609375,1772.83,2762.89,470.79,2597.34,1.0649000406265259,1.0530999898910522,7.110099792480469,18.930999755859375,5.820000171661377,0.7806800007820129,8.433799743652344,211.82000732421875,48.49599838256836,1215.300048828125,6.002299785614014,3.099400043487549,6.829500198364258,1.0829542875289917,1.1274000406265259,16.618999481201172
2011-03-04,2942.305908203125,22138.0,367.95001220703125,2827.75,4864.2998046875,2701.5,18486.44921875,22935.890625,12169.8798828125,4020.2099609375,5990.39990234375,7178.89990234375,1321.1500244140625,14252.7998046875,23408.859375,10498.7001953125,2920.179931640625,2004.6800537109375,10693.66015625,1112.3800048828125,6530.5400390625,1764.96,2783.11,469.45,2568.4,1.059000015258789,1.0432000160217285,7.036099910736084,18.656999588012695,5.7291998863220215,0.7684999704360962,8.353500366210938,208.80999755859375,48.15800094604492,1197.0,5.97599983215332,3.063199996948242,6.781899929046631,1.0730764865875244,1.1304999589920044,16.698999404907227
2011-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-07,2996.2109375,22146.0,366.0799865722656,2833.429931640625,4797.89990234375,2680.169921875,18222.669921875,22941.41015625,12090.0302734375,3990.409912109375,5973.7998046875,7161.93017578125,1310.1300048828125,14092.400390625,23313.189453125,10495.7001953125,2925.949951171875,1980.27001953125,10505.01953125,1117.97998046875,6495.52001953125,,2788.23,468.22,2576.42,1.0635000467300415,1.0489000082015991,7.078800201416016,18.66900062561035,5.7530999183654785,0.77156001329422,8.405699729919434,208.5500030517578,48.59400177001953,1204.699951171875,6.002299785614014,3.06850004196167,6.841800212860107,1.0797970294952393,1.1238000392913818,16.520999908447266
2011-03-08,2999.94189453125,22353.0,366.3800048828125,2824.570068359375,4808.2001953125,2683.22998046875,18439.650390625,22633.25,12214.3798828125,4015.909912109375,5974.7998046875,7164.75,1321.8199462890625,14013.0,23711.69921875,10568.7001953125,2924.050048828125,1996.3199462890625,10525.1904296875,1122.8900146484375,6511.2099609375,,2794.73,468.83,2587.03,1.0658999681472778,1.0500999689102173,7.075300216674805,18.68600082397461,5.762499809265137,0.7729200124740601,8.403599739074707,209.63999938964844,48.555999755859375,1207.0,5.998000144958496,3.065999984741211,6.860499858856201,1.0794357061386108,1.124899983406067,16.635000228881836
2011-03-09,3002.154052734375,22441.0,366.25,2827.360107421875,4767.7998046875,2675.64990234375,18469.94921875,22288.650390625,12213.08984375,3993.81005859375,5937.2998046875,7131.7998046875,1320.02001953125,13884.7001953125,23810.109375,10559.5,2894.8798828125,2001.469970703125,10589.5,1126.5799560546875,6446.60009765625,1779.24,2780.27,470.57,2614.5,1.059399962425232,1.0378999710083008,7.019499778747559,18.68600082397461,5.722799777984619,0.7693600058555603,8.326199531555176,209.4600067138672,47.992000579833984,1192.0,5.9644999504089355,3.0524001121520996,6.80810022354126,1.0695186853408813,1.1282000541687012,16.70599937438965
2011-03-10,2957.14306640625,22084.0,362.1400146484375,2806.830078125,4699.7001953125,2666.239990234375,18327.98046875,22098.119140625,11984.6103515625,3963.989990234375,5845.2998046875,7063.08984375,1295.1099853515625,13638.599609375,23614.890625,10435.599609375,2874.5,1981.5799560546875,10434.3798828125,1118.989990234375,6404.6201171875,1731.8,2760.25,466.68,2583.18,1.0644999742507935,1.0413999557495117,7.0467000007629395,18.677000045776367,5.751800060272217,0.7733500003814697,8.37339973449707,210.3699951171875,48.266998291015625,1199.5999755859375,5.98829984664917,3.0785999298095703,6.7993998527526855,1.075488567352295,1.121500015258789,16.658000946044922
2011-03-11,2933.7958984375,21863.0,359.07000732421875,2792.320068359375,4644.7998046875,2652.110107421875,18174.08984375,22239.369140625,12044.400390625,3928.679931640625,5828.7001953125,6981.490234375,1304.280029296875,13674.2998046875,23249.779296875,10398.400390625,2844.889892578125,1955.5400390625,10254.4296875,1102.219970703125,6353.759765625,1719.95,2749.3,461.95,2537.25,1.0708999633789062,1.0456000566482544,7.055600166320801,18.677000045776367,5.7820000648498535,0.7774400115013123,8.357199668884277,212.5,48.36399841308594,1206.800048828125,6.06279993057251,3.120800018310547,6.859799861907959,1.0734220743179321,1.1233999729156494,16.45599937438965
2011-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-14,2937.626953125,21804.0,356.32000732421875,2753.0,,2646.320068359375,18439.48046875,,11993.16015625,3878.0400390625,5775.2001953125,6866.6298828125,1296.3900146484375,13619.2001953125,23345.880859375,10415.900390625,2820.719970703125,1971.22998046875,9620.490234375,1091.56005859375,6274.47021484375,1726.78,2757.76,460.09,2500.53,1.0663000345230103,1.0484000444412231,7.030600070953369,18.75,5.762400150299072,0.7727000117301941,8.388199806213379,210.0399932861328,48.66999816894531,1205.5999755859375,6.02269983291626,3.095599889755249,6.815400123596191,1.0772147178649902,1.135699987411499,16.58300018310547
2011-03-15,2896.256103515625,21365.0,348.0899963378906,2713.320068359375,4528.7001953125,2565.47998046875,18167.640625,22239.369140625,11855.419921875,3780.85009765625,5695.2998046875,6647.66015625,1281.8699951171875,13547.0,22678.25,10329.7001953125,2746.7099609375,1923.9200439453125,8605.150390625,1064.5999755859375,6101.009765625,1700.54,2748.55,449.25,2476.44,1.0714999437332153,1.0530999898910522,7.093299865722656,18.774999618530273,5.762400150299072,0.7726799845695496,8.422499656677246,209.74000549316406,48.63600158691406,1217.5999755859375,6.056099891662598,3.1094000339508057,6.854899883270264,1.0813966989517212,1.1294000148773193,16.4689998626709
2011-03-16,2930.803955078125,20837.0,343.20001220703125,2703.7099609375,4558.2001953125,2522.9599609375,18358.689453125,21900.390625,11613.2998046875,3696.56005859375,5598.2001953125,6513.83984375,1256.8800048828125,13524.7998046875,22700.880859375,10092.599609375,2713.0,1957.969970703125,9093.7197265625,1055.449951171875,6021.5498046875,1705.18,2714.19,448.53,2451.14,1.0951999425888062,1.0713000297546387,7.14739990234375,18.966999053955078,5.805600166320801,0.7784900069236755,8.4891996383667,213.16000366210938,49.279998779296875,1237.199951171875,6.1595001220703125,3.1470000743865967,6.972300052642822,1.0894432067871094,1.1313999891281128,16.190000534057617
2011-03-17,2897.298095703125,21141.0,349.260009765625,2758.449951171875,4555.2998046875,2557.7099609375,18149.869140625,22280.310546875,11774.58984375,3786.2099609375,5696.10009765625,6656.8798828125,1273.719970703125,13746.2001953125,22284.4296875,10325.599609375,2792.610107421875,1959.030029296875,8962.669921875,1075.3299560546875,6073.419921875,1737.62,2757.54,451.68,2497.82,1.1289000511169434,1.0973999500274658,7.282800197601318,19.490999221801758,5.925600051879883,0.7965599894523621,8.626199722290039,218.3300018310547,49.55099868774414,1259.5,6.281000137329102,3.265199899673462,7.168399810791016,1.1063660383224487,1.1409000158309937,15.87399959564209
2011-03-18,2906.885009765625,21197.0,350.4100036621094,2789.139892578125,4626.39990234375,2567.179931640625,17878.810546875,22161.16015625,11858.51953125,3810.219970703125,5718.10009765625,6664.39990234375,1279.2099609375,13789.599609375,22300.23046875,10328.400390625,2787.080078125,1981.1300048828125,9206.75,1091.3699951171875,6098.0498046875,1747.32,2779.69,461.97,2518.91,1.128999948501587,1.093999981880188,7.292300224304199,19.292999267578125,5.906499862670898,0.7922300100326538,8.671799659729004,215.8699951171875,50.117000579833984,1258.0,6.2754998207092285,3.219399929046631,7.117199897766113,1.1119636297225952,1.1298999786376953,15.897000312805176
2011-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-21,2909.136962890625,21527.0,356.70001220703125,2826.909912109375,4642.7998046875,2627.419921875,17839.05078125,22554.4609375,12036.5302734375,3904.449951171875,5786.10009765625,6816.1201171875,1298.3800048828125,14013.7001953125,22685.220703125,10574.400390625,2823.93994140625,2003.4200439453125,,1106.9200439453125,6223.91015625,1753.19,2792.57,460.52,2575.09,1.1090999841690063,1.0880000591278076,7.261099815368652,19.027000427246094,5.821499824523926,0.7808300256729126,8.628000259399414,212.3800048828125,49.9640007019043,1244.4000244140625,6.14139986038208,3.173099994659424,6.922299861907959,1.106696605682373,1.114300012588501,16.222999572753906
